172.16.237.58 - - [24/May/2019:05:53:57 +0000] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/enjoyhint.css HTTP/1.1" 200 1291 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:57 +0000] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/extensions/Responsive/css/dataTables.responsive.css HTTP/1.1" 200 656 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:57 +0000] "GET /publisher/site/themes/wso2/libs/main.js HTTP/1.1" 200 1417 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:57 +0000] "GET /publisher/site/themes/wso2/libs/jasny-bootstrap/dist/css/jasny-bootstrap.min.css HTTP/1.1" 200 2529 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:57 +0000] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/extensions/Responsive/css/dataTables.responsive.css HTTP/1.1" 200 656 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:57 +0000] "GET /publisher/site/themes/wso2/libs/select2_4.0.0/css/select2.min.css HTTP/1.1" 200 1959 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:57 +0000] "GET /publisher/site/themes/wso2/libs/select2_4.0.0/css/select2.min.css HTTP/1.1" 200 1959 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:57 +0000] "GET /publisher/site/themes/wso2/libs/jquery.cookie.js HTTP/1.1" 200 1941 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:57 +0000] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/enjoyhint.css HTTP/1.1" 200 1291 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:57 +0000] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/css/theme-wso2.css HTTP/1.1" 200 31337 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
